file_name,Ticker,Year,Quarter,sentence,keyword,category,finbert_positive,finbert_negative,finbert_neutral,flesch_reading_ease,gunning_fog_index,smog_index,lexical_density,word_count
AIZ_3Q13.pdf,AIZ,2013,Q3,"And we strengthened our position as a leading administrator of the National Flood Insurance Program by
purchasing renewal rights on a block of policies from Travelers.
",flood,Climate,0.9465628266334534,0.0,0.0,28.17,21.17,0.0,0.9230769230769231,26
AIZ_3Q13.pdf,AIZ,2013,Q3,"I'll now move to Specialty Property, which again reported very good results due to the lack of hurricane
activity in the third quarter.",hurricane,Climate,0.6646413207054138,0.0,0.0,48.13,17.9,0.0,0.9130434782608695,23
AIZ_3Q13.pdf,AIZ,2013,Q3,"In addition, the transaction with Travelers make Specialty Property the second largest National Flood
Insurance Program administrator.",flood,Climate,0.5303276777267456,0.0,0.0,3.46,25.62,0.0,0.9411764705882353,17
AIZ_3Q13.pdf,AIZ,2013,Q3,"It will provide us added insight into the broader residential flood
insurance market.",flood,Climate,0.5287286639213562,0.0,0.0,41.36,11.35,0.0,1.0,13
AIZ_3Q13.pdf,AIZ,2013,Q3,"Specialty Property's third quarter results benefited from no reportable catastrophes, as well as continued
growth of our lender-placed and multifamily housing businesses.",catastrophe,Financial,0.9545502662658691,0.0,0.0,15.31,21.53,0.0,0.9545454545454546,22
AIZ_3Q13.pdf,AIZ,2013,Q3,"The FHFA has put out proposed regulations on changes
involving commissions and reinsurance.",reinsurance,Financial,0.0,0.0,0.9220284819602966,41.36,17.51,0.0,1.0,13
AIZ_3Q13.pdf,AIZ,2013,Q3,"And the discussions from what you've heard have been centered on those 2 issues of commissions
and reinsurance?",reinsurance,Financial,0.0,0.0,0.926154375076294,61.67,13.87,0.0,1.0,18
AIZ_3Q14.pdf,AIZ,2014,Q3,"Assurant Specialty Property's results also were strong, reflecting the benign hurricane season.",hurricane,Climate,0.9550568461418152,0.0,0.0,8.53,21.47,0.0,1.0,12
AIZ_3Q14.pdf,AIZ,2014,Q3,"Non-catastrophe losses increased slightly, driven by the
higher frequency of claims from properties that moved to foreclosure.",catastrophe,Financial,0.824882984161377,0.0,0.0,37.3,16.21,0.0,1.0,17
AIZ_3Q14.pdf,AIZ,2014,Q3,"Claims activity was only partially
mitigated by the ACA reinsurance and risk adjustment programs.",reinsurance,Financial,0.648492693901062,0.0,0.0,23.43,19.89,0.0,1.0,14
AIZ_3Q14.pdf,AIZ,2014,Q3,"As of September 30, our estimated
recoveries from the reinsurance and risk adjustment programs increased to $257 million, also a reflection
of growth in premiums related to ACA plans.",reinsurance,Financial,0.9505742788314819,0.0,0.0,25.12,21.26,0.0,0.9310344827586207,29
AIZ_3Q14.pdf,AIZ,2014,Q3,"As hurricane season draws to a close, our strong holding company capital position and segment dividend
capacity should provide us with additional flexibility to repurchase shares and to make investments in our
business organic or through M&A.",hurricane,Climate,0.8370988965034485,0.0,0.0,17.0,24.53,0.0,0.8918918918918919,37
AIZ_3Q14.pdf,AIZ,2014,Q3,"And that is, I guess, can you give us any sense yet -- maybe you've gotten some state approvals already
on rates -- on rate increases, but can you give us some help on understanding the magnitude of the rate
increases, particularly those that you've already gotten approval on?",rate increases,Financial,0.0,0.0,0.7432572841644287,40.69,22.2,0.0,0.6938775510204082,49
AIZ_3Q14.pdf,AIZ,2014,Q3,"Now to your question on
the rate increase side, we've been filing rate increases.",rate increases,Financial,0.0,0.0,0.7132446765899658,74.19,8.46,0.0,0.9285714285714286,14
AIZ_3Q14.pdf,AIZ,2014,Q3,"If you think about the assumptions that go into
figuring out what kind of rate you need to get back to your targeted margins, I guess at what point in time
did you really start filing these rate increases?",rate increases,Financial,0.0,0.0,0.9118938446044922,57.27,19.7,0.0,0.8717948717948718,39
AIZ_3Q14.pdf,AIZ,2014,Q3,"Reinsurance, we've got that one pretty
well understood, and it's just going to be a function of how the government decides to coinsure reimburse,
whether it's going to be 80% or something higher.",reinsurance,Financial,0.0,0.0,0.9106321930885315,46.44,16.84,0.0,0.8484848484848485,33
AIZ_3Q15.pdf,AIZ,2015,Q3,"Next year, absent significant hurricane activity, we believe we can sustain results
in our ongoing businesses by expanding share in our targeted areas as we manage the normalization of
lender-placed and other runoff operations.",hurricane,Climate,0.9511059522628784,0.0,0.0,11.59,24.19,0.0,0.8823529411764706,34
AIZ_3Q15.pdf,AIZ,2015,Q3,"Overall results, however, benefited from lower
catastrophe reinsurance costs, no hurricane activity and lower non-catastrophe losses.",catastrophe,Financial,0.955562174320221,0.0,0.0,-12.45,18.9,0.0,0.9375,16
AIZ_3Q15.pdf,AIZ,2015,Q3,"Overall results, however, benefited from lower
catastrophe reinsurance costs, no hurricane activity and lower non-catastrophe losses.",reinsurance,Financial,0.955562174320221,0.0,0.0,-12.45,18.9,0.0,0.9375,16
AIZ_3Q15.pdf,AIZ,2015,Q3,"Overall results, however, benefited from lower
catastrophe reinsurance costs, no hurricane activity and lower non-catastrophe losses.",hurricane,Climate,0.955562174320221,0.0,0.0,-12.45,18.9,0.0,0.9375,16
AIZ_3Q15.pdf,AIZ,2015,Q3,"As noted in the release, recoverables for 2015 policies
under reinsurance and risk-adjuster programs totaled $371 million as of September 30, 2015.",reinsurance,Financial,0.0,0.0,0.9138475656509399,40.69,12.44,0.0,1.0,22
AIZ_3Q15.pdf,AIZ,2015,Q3,"What I would reiterate is something I said in the call remarks, which
is that as we think about next year broadly, absent cats or significant hurricane activity, we believe we
can sustain results in our ongoing businesses really through the combination of growth and market share
expansion in Property and Solutions, which offsets the ongoing lender-placed normalization in some of the
other runoff operations we have around credit and service contracts.
",hurricane,Climate,0.9386306405067444,0.0,0.0,-10.07,35.47,0.0,0.7777777777777778,72
AIZ_3Q15.pdf,AIZ,2015,Q3,"Sean Robert Dargan
Macquarie Research
Just as we look out to the fourth quarter, just wanted to get your initial thoughts on South Carolina
flooding and the hurricane that eventually came through Texas.",hurricane,Climate,0.0,0.0,0.9119053483009338,46.44,18.05,0.0,0.9393939393939394,33
AIZ_3Q15.pdf,AIZ,2015,Q3,"Sean Robert Dargan
Macquarie Research
Just as we look out to the fourth quarter, just wanted to get your initial thoughts on South Carolina
flooding and the hurricane that eventually came through Texas.",flood,Climate,0.0,0.0,0.9119053483009338,46.44,18.05,0.0,0.9393939393939394,33
AIZ_3Q15.pdf,AIZ,2015,Q3,"In the case of the flooding,
flood claims tend to take some time to -- for experience to evolve, so it takes a little bit longer for us to
figure out the full estimate.",flood,Climate,0.0,0.0,0.9178345203399658,71.82,15.62,0.0,0.8235294117647058,34
AIZ_3Q15.pdf,AIZ,2015,Q3,"You guys have -- you guys talked about the
idea that non-catastrophe weather and even non-weather-related claims activity was pretty favorable
this quarter.",catastrophe,Financial,0.6065422296524048,0.0,0.0,40.69,16.07,0.0,0.9565217391304348,23
AIZ_3Q15.pdf,AIZ,2015,Q3,"I'm just curious, was there anything specific that held down the buyback
in the third quarter, whether it was blackout, self-imposed related to the Benefits business sale or just
conservatism, given it was hurricane season, some way of thinking about that?
Alan B. Colberg
President, CEO & Director
Let me start broadly on capital",hurricane,Climate,0.0,0.0,0.9304240942001343,44.58,16.64,0.0,0.8888888888888888,54
AIZ_3Q15.pdf,AIZ,2015,Q3,"Was that right, the risk
corridor and the reinsurance recoverables?
",reinsurance,Financial,0.0,0.0,0.9068808555603027,52.87,16.0,0.0,0.9,10
AIZ_3Q15.pdf,AIZ,2015,Q3,"The risk adjuster and the reinsurance recoverable, Mark.",reinsurance,Financial,0.0,0.0,0.9483497738838196,46.44,13.2,0.0,1.0,8
AIZ_3Q15.pdf,AIZ,2015,Q3,"So roughly -- it's $160 million or so of risk
adjuster for '15 and about $210 million for the reinsurance recoverable.
",reinsurance,Financial,0.0,0.0,0.9104253053665161,59.64,12.0,0.0,0.9047619047619048,21
AIZ_3Q16.pdf,AIZ,2016,Q3,"As we announced last week, the year-over-year decline
in earnings was driven by increased catastrophe losses as well as lower than expected mobile results.
",catastrophe,Financial,0.0,0.9735434055328369,0.0,55.58,12.93,0.0,0.9583333333333334,24
AIZ_3Q16.pdf,AIZ,2016,Q3,"The severe flooding in Louisiana and Hurricane Matthew are reminders of the importance of our products
to homeowners across the country.",hurricane,Climate,0.0,0.0,0.658997654914856,41.7,16.02,0.0,0.9047619047619048,21
AIZ_3Q16.pdf,AIZ,2016,Q3,"The severe flooding in Louisiana and Hurricane Matthew are reminders of the importance of our products
to homeowners across the country.",flood,Climate,0.0,0.0,0.658997654914856,41.7,16.02,0.0,0.9047619047619048,21
AIZ_3Q16.pdf,AIZ,2016,Q3,"In
addition, we also helped to administer claims for the National Flood Insurance Program as its second
largest administrator.
",flood,Climate,0.0,0.0,0.8164559602737427,35.27,18.13,0.0,1.0,19
AIZ_3Q16.pdf,AIZ,2016,Q3,"Just this month, Hurricane Matthew inflicted severe flooding and wind damage, particularly in parts of
Georgia, the Carolinas and the Caribbean.",hurricane,Climate,0.0,0.9443032145500183,0.0,33.24,17.92,0.0,0.9047619047619048,21
AIZ_3Q16.pdf,AIZ,2016,Q3,"Just this month, Hurricane Matthew inflicted severe flooding and wind damage, particularly in parts of
Georgia, the Carolinas and the Caribbean.",flood,Climate,0.0,0.9443032145500183,0.0,33.24,17.92,0.0,0.9047619047619048,21
AIZ_3Q16.pdf,AIZ,2016,Q3,"Our claims field adjusters were again on site shortly after the
hurricane passed through these regions to assess damage and begin processing claims.",hurricane,Climate,0.0,0.0,0.7839511632919312,56.59,12.68,0.0,1.0,23
AIZ_3Q16.pdf,AIZ,2016,Q3,"While it's still very
early, we estimate losses from Hurricane Matthew could total up to $70 million after tax.",hurricane,Climate,0.47830942273139954,0.0,0.0,60.65,11.81,0.0,1.0,19
AIZ_3Q16.pdf,AIZ,2016,Q3,"All of these metrics exclude reportable catastrophe losses
given the inherent volatility of weather.",catastrophe,Financial,0.0,0.0,0.9137025475502014,31.89,14.17,0.0,0.9285714285714286,14
AIZ_3Q16.pdf,AIZ,2016,Q3,"The quarter included $33 million of reportable catastrophe losses from flooding in Louisiana.
",catastrophe,Financial,0.0,0.9683206081390381,0.0,32.9,14.43,0.0,1.0,13
AIZ_3Q16.pdf,AIZ,2016,Q3,"The quarter included $33 million of reportable catastrophe losses from flooding in Louisiana.
",flood,Climate,0.0,0.9683206081390381,0.0,32.9,14.43,0.0,1.0,13
AIZ_3Q16.pdf,AIZ,2016,Q3,"As a result of the catastrophe
losses, the combined ratio for our risk-based businesses increased 12 points to 92%.",catastrophe,Financial,0.9556674361228943,0.0,0.0,60.65,11.81,0.0,0.9473684210526315,19
AIZ_3Q16.pdf,AIZ,2016,Q3,"As Alan noted earlier, catastrophe losses from Hurricane
Matthew will impact our fourth quarter results.",catastrophe,Financial,0.0,0.9422970414161682,0.0,47.79,14.0,0.0,1.0,15
AIZ_3Q16.pdf,AIZ,2016,Q3,"As Alan noted earlier, catastrophe losses from Hurricane
Matthew will impact our fourth quarter results.",hurricane,Climate,0.0,0.9422970414161682,0.0,47.79,14.0,0.0,1.0,15
AIZ_3Q16.pdf,AIZ,2016,Q3,"Year-to-date, we received
$378 million in reinsurance and risk adjustment payments related to the 2015 Affordable Care Act policies.
",reinsurance,Financial,0.8550648093223572,0.0,0.0,43.73,16.02,0.0,1.0,19
AIZ_3Q16.pdf,AIZ,2016,Q3,I had a question on flood insurance.,flood,Climate,0.0,0.0,0.9067292809486389,81.29,8.51,0.0,1.0,7
AIZ_3Q16.pdf,AIZ,2016,Q3,"I know you have the lender-placed business, you have the NFIP
administration, but you also have a small start-up voluntary flood business.",flood,Climate,0.0,0.0,0.9253073334693909,57.61,12.44,0.0,0.7727272727272727,22
AIZ_3Q16.pdf,AIZ,2016,Q3,"I just wondered if you could
go over how that fits in and what your overall strategy for flood generally is over the next few years.
",flood,Climate,0.0,0.0,0.9317883253097534,70.47,13.48,0.0,0.9615384615384616,26
AIZ_3Q16.pdf,AIZ,2016,Q3,So first of all that voluntary flood business is very small.,flood,Climate,0.0,0.0,0.7986294627189636,85.69,8.04,0.0,1.0,11
AIZ_3Q16.pdf,AIZ,2016,Q3,"So we have a very strong position in flood, right?
",flood,Climate,0.0,0.0,0.6965919137001038,95.17,8.0,0.0,1.0,10
