file_name,Ticker,Year,Quarter,sentence,keyword,category,finbert_positive,finbert_negative,finbert_neutral,flesch_reading_ease,gunning_fog_index,smog_index,lexical_density,word_count
TRV_1Q13.pdf,TRV,2013,Q1,"Senior Vice President of Investor
Relations
Jay S. Fishman
Former Executive Chairman
Jay Steven Benet
Vice Chairman and Chief Financial
Officer
ANALYSTS
Amit Kumar
Macquarie Research
Brian Robert Meredith
UBS Investment Bank, Research
Division
Charles Sebaski
Gregory Locraft
Morgan Stanley, Research Division
Jay H. Gelb
Barclays PLC, Research Division
Josh Stirling
Sanford C. Bernstein & Co., LLC.,
Research DivisionLawrence David Greenberg
Langen McAlenney
Michael Steven Nannizzi
Goldman Sachs Group Inc.,
Research Division
Michael Zaremski
Crédit Suisse AG, Research Division
Randolph Binner
FBR Capital Markets & Co.,
Research Division
Vincent M. DeAugustino
Keefe, Bruyette, & Woods, Inc.,
Research Division THE TRAVELERS COMPANIES, INC. FQ1 2013 EARNINGS CALL  APR 23, 2013
WWW.SPCAPITALIQ.COM 3
Copyright © 2017 S&P Global Market Intelligence, a division of",capital markets,Financial,0.0,0.0,0.9420521855354309,42.68,10.49,12.3,0.7851239669421488,121
TRV_1Q13.pdf,TRV,2013,Q1,"All Rights reserved.combined ratio was an improvement of almost 4 points from the prior year, as earned rate increases
outpaced expected loss trends in each segment.
",rate increases,Financial,0.9556151628494263,0.0,0.0,66.74,9.82,0.0,1.0,26
TRV_1Q13.pdf,TRV,2013,Q1,"And finally, to update you on Storm Sandy, our current estimate of total ultimate losses is now $1.011
billion net of reinsurance and pretax, down $13 million from our fourth quarter 2012 estimate.
",reinsurance,Financial,0.0,0.9758790135383606,0.0,63.19,10.24,0.0,0.9393939393939394,33
TRV_1Q13.pdf,TRV,2013,Q1,"While the
underlying combined ratio, which excludes the impact of cats and prior year development, improved by
more than 4 points.
As always, there's some non-run rate items in the quarter, but 3 points of the improvement was driven by
earned rate increases that exceeded loss-cost trends.
",rate increases,Financial,0.95854252576828,0.0,0.0,56.08,13.66,0.0,0.8723404255319149,47
TRV_1Q13.pdf,TRV,2013,Q1,"The renewal premium change was driven by pure rate increases of 8%
and exposure of over 2%.",rate increases,Financial,0.7674887776374817,0.0,0.0,62.68,16.21,0.0,0.9411764705882353,17
TRV_1Q13.pdf,TRV,2013,Q1,"Rate increases ranged from 6% to 10% across all lines and were
once again led by Workers' Compensation and Commercial Auto.
",rate increases,Financial,0.8790825009346008,0.0,0.0,67.08,14.11,0.0,0.9523809523809523,21
TRV_1Q13.pdf,TRV,2013,Q1,"The data is segmented by the individual account's long-term loss ratio, with the bars on the left
representing our best-performing business, accounts with long-term loss ratio of less than 60%; and the
bars on the right representing our worst performing businesses, that is accounts with long-term loss ratios
exceeding 90%.",loss ratios,Financial,0.0,0.0,0.8602560758590698,20.73,24.8,0.0,0.68,50
TRV_1Q13.pdf,TRV,2013,Q1,"This marks the ninth consecutive quarter of improving underlying loss ratios for the
segment.
",loss ratios,Financial,0.9532392024993896,0.0,0.0,40.35,14.17,0.0,0.9285714285714286,14
TRV_1Q13.pdf,TRV,2013,Q1,"Net written premiums increased by 7% in the quarter, driven primarily by lower reinsurance cost across
the segment.",reinsurance,Financial,0.9604028463363647,0.0,0.0,44.75,13.87,0.0,0.8888888888888888,18
TRV_1Q13.pdf,TRV,2013,Q1,"In Personal Insurance, operating income was up significantly versus the first quarter of 2012, due to
higher underlying underwriting margins, lower levels of catastrophe losses and higher net favorable
prior year reserve development.",catastrophe,Financial,0.9596596956253052,0.0,0.0,-4.33,24.11,0.0,0.9393939393939394,33
TRV_1Q13.pdf,TRV,2013,Q1,"What these results demonstrate is that we've been successful in
achieving rate increases on the renewal book, but our pricing actions have meaningfully impacted our new
business, and we are watching this trend carefully.
",rate increases,Financial,0.7333725094795227,0.0,0.0,36.97,20.66,0.0,0.9705882352941176,34
TRV_1Q13.pdf,TRV,2013,Q1,"The underlying combined ratio for the quarter of 81.1% improved more than 4 points over the prior year
quarter, benefiting from a lower level of non-cat weather and fire losses, along with earned rate increases
that exceeded loss-cost trend.",rate increases,Financial,0.9591163396835327,0.0,0.0,51.68,11.9,0.0,0.9487179487179487,39
