file_name,Ticker,Year,Quarter,sentence,keyword,category,finbert_positive,finbert_negative,finbert_neutral,vader_positive,vader_negative,vader_neutral,flesch_reading_ease,gunning_fog_index,smog_index,lexical_density,word_count,named_entity_count
HRTG_2Q20.pdf,HRTG,2020,2Q,"Ceding commissions decreased in the current year due to the elimination
of the gross quota share reinsurance program, which was partially offset by an increase in the net quota share.
",reinsurance,Financial,0.0021016220562160015,0.5263017416000366,0.4715966284275055,0.187,0.087,0.726,41.03,17.33,0.0,0.8333333333333334,30,1
HRTG_2Q20.pdf,HRTG,2020,2Q,"The increase is primarily attributable to an increase in headcount associated with premium growth
and lower ceding commission income associated with deduction in the overall quota share reinsurance program just
mentioned.",reinsurance,Financial,0.19876466691493988,0.007707883603870869,0.7935274243354797,0.25,0.059,0.691,6.17,21.43,0.0,0.8709677419354839,31,0
HRTG_2Q20.pdf,HRTG,2020,2Q,"When Hurricane Douglas passed by, we shut down all new business
growth in Hawaii.",hurricane,Climate,1.1443385119491722e-06,0.997847318649292,0.0021514995023608208,0.167,0.0,0.833,82.65,8.46,0.0,1.0,14,2
HRTG_2Q20.pdf,HRTG,2020,2Q,"For the most recent hurricane that was out there, HERITAGE INSURANCE HOLDINGS, INC. FQ2 2020 EARNINGS CALL  AUG 04, 2020
Copyright © 2020 S&P Global Market Intelligence, a division of",hurricane,Climate,1.2033688108203933e-05,0.00031565933022648096,0.9996722936630249,0.103,0.0,0.897,56.76,11.32,0.0,0.9333333333333333,30,3
HRTG_2Q20.pdf,HRTG,2020,2Q,"For years, we watched Florida carriers come in and
they were taking rate reductions or less than 5% rate increases, and we consistently hit our portfolio with 15% rate
increases, which is right at the maximum in Florida you can get before you have to have a rate hearing.",rate increases,Financial,0.0025311787612736225,0.0005792038864456117,0.9968896508216858,0.0,0.0,1.0,38.66,25.31,0.0,0.7959183673469388,49,5
HRTG_2Q20.pdf,HRTG,2020,2Q,"We did file our reinsurance rate increases.
",rate increases,Financial,2.8268930691410787e-05,0.00014715275028720498,0.999824583530426,0.0,0.0,1.0,64.37,14.23,0.0,1.0,7,0
HRTG_2Q20.pdf,HRTG,2020,2Q,"And just to confirm, the homeowners' rate filing for the reinsurance was 5.7%?
",reinsurance,Financial,1.4221101082512178e-05,0.001343820826150477,0.9986420273780823,0.0,0.0,1.0,66.74,11.35,0.0,0.9230769230769231,13,1
HRTG_2Q20.pdf,HRTG,2020,2Q,"So the reinsurance synergies are
working in our favor.
",reinsurance,Financial,0.991426944732666,4.5491280616261065e-05,0.008527587167918682,0.252,0.0,0.748,53.88,12.49,0.0,1.0,9,0
HRTG_2Q21.pdf,HRTG,2021,2Q,"We renewed our core excess-of-loss reinsurance program in the second quarter, and I believe we are solidly positioned
for hurricane season.",reinsurance,Financial,1.0,4.345903636959747e-09,8.77220429629233e-09,0.0,0.0,1.0,41.7,14.11,0.0,1.0,21,2
HRTG_2Q21.pdf,HRTG,2021,2Q,"Overall, we have a solid program with fewer moving parts, which is a testament to our relationship
with our valued reinsurance partners.
",reinsurance,Financial,1.0,3.6594711705362215e-09,2.458292946982965e-08,0.2,0.0,0.8,49.15,14.25,0.0,0.8636363636363636,22,0
HRTG_2Q21.pdf,HRTG,2021,2Q,"Second quarter ceded
premiums were impacted by $9.4 million of reinstatement premium associated with the severe convective storm
reinsurance agreement.",reinsurance,Financial,0.0015399893745779991,0.10953719913959503,0.8889228105545044,0.134,0.109,0.756,10.56,18.0,0.0,1.0,20,2
HRTG_2Q21.pdf,HRTG,2021,2Q,"The $9.4 million reinsurance --
reinstatement premium in the quarter mentioned previously was attributable to increase in the net combined ratio by 6.3
ratio points in the second quarter of 2021.
",reinsurance,Financial,0.9975142478942871,7.0630367190460674e-06,0.002478785812854767,0.071,0.0,0.929,47.79,12.67,0.0,0.8064516129032258,31,4
HRTG_2Q21.pdf,HRTG,2021,2Q,"Although we are not pleased with the loss in the quarter, net income did improve from the first quarter of 2021 despite
having a substantial reinstatement premium and higher weather losses, which we think demonstrates the very early
benefits of the rate increases earning through the portfolio and the underwriting actions we are taking.
",rate increases,Financial,0.9999997615814209,2.4792760200398334e-07,5.389974688796428e-09,0.094,0.146,0.761,16.67,26.79,0.0,0.7962962962962963,54,2
HRTG_2Q21.pdf,HRTG,2021,2Q,"And again given some of the rate adequacy, those policies will be kind of analyzed to determine, if it was
based on reinsurance rates based on loss trends, whether those policies will keep or those policies may be non renewed,
but it is an ongoing effort.",reinsurance,Financial,5.501315740730206e-07,2.1871666831430048e-05,0.9999775886535645,0.0,0.035,0.965,41.71,22.75,0.0,0.782608695652174,46,0
HRTG_2Q21.pdf,HRTG,2021,2Q,"Maybe if you could talk a little bit more about the components of the rising inflation sort of excluding catastrophe losses
and that -- and there's a lot of talk about sort of issues in Florida with respect to liability, but it does seem like a lot of this
is just like non-cat weather and other issues that maybe just aren't related to that tort reform or tort issues that -- other
issues.
",catastrophe,Financial,0.00021530153753701597,0.16379360854625702,0.8359910845756531,0.109,0.078,0.814,16.33,32.34,0.0,0.6712328767123288,73,1
HRTG_2Q22.pdf,HRTG,2022,2Q,"We especially appreciate the solid relationships we
have built with our reinsurance partners.
",reinsurance,Financial,1.0,1.1562272028697862e-08,3.9371247595454406e-08,0.306,0.0,0.694,24.44,17.51,0.0,1.0,13,0
HRTG_2Q22.pdf,HRTG,2022,2Q,"Rate increases continued to meaningfully benefit written premiums throughout the book
of business.",rate increases,Financial,1.0,1.6010764269935862e-08,9.790712240942412e-09,0.2,0.0,0.8,15.98,20.58,0.0,1.0,13,0
