file_name,Ticker,Year,Quarter,sentence,keyword,category,finbert_positive,finbert_negative,finbert_neutral,vader_positive,vader_negative,vader_neutral,flesch_reading_ease,gunning_fog_index,smog_index,lexical_density,word_count,named_entity_count
ORI_3Q15.pdf,ORI,2015,3Q,"While our rate increases are moderating, we still
expect organic growth and strong retention ratios to persist on our existing accounts.",rate increases,Financial,0.9999992847442627,5.63406274523004e-07,9.917028620520796e-08,0.237,0.0,0.763,41.7,17.92,0.0,0.9523809523809523,21,0
ORI_3Q15.pdf,ORI,2015,3Q,"Some of our operations are achieving low
to mid-single-digit rate increases, while other parts of our business that have had less than acceptable
underwriting results are achieving mid- to high single-digit rate increases.",rate increases,Financial,0.9999984502792358,1.069583618118486e-06,4.99052305258374e-07,0.058,0.06,0.883,29.52,18.05,0.0,0.8181818181818182,33,0
ORI_3Q15.pdf,ORI,2015,3Q,"By the same token, if you track the actual
loss ratio that we've been booking, it's not inconceivable during this runoff period for MI that we could
end up with loss ratios in the 40s or 50s, okay?",loss ratios,Financial,0.0007400369504466653,0.010737920179963112,0.9885220527648926,0.046,0.111,0.843,58.29,18.36,0.0,0.8947368421052632,38,1
ORI_3Q15.pdf,ORI,2015,3Q,"And we're making sure that our
rate increases, particularly on that line, are commensurate with those trends that we're seeing.",rate increases,Financial,0.06063609942793846,0.00011056790390284732,0.9392533898353577,0.108,0.0,0.892,51.18,14.0,0.0,0.85,20,0
ORI_3Q15.pdf,ORI,2015,3Q,"We feel that our -- the rate increases that we
are getting on that line are keeping pace with those trends.
",rate increases,Financial,0.9979128241539001,4.711396832135506e-05,0.0020400923676788807,0.0,0.0,1.0,85.02,10.0,0.0,0.8571428571428571,21,0
ORI_3Q15.pdf,ORI,2015,3Q,"The -- as I mentioned, where we are getting the largest rate increases are around
the areas of the portfolio where we have experienced some underwriting difficulties, particularly on the
workers' compensation and some segments of workers' compensation.",rate increases,Financial,2.9470555773514207e-07,0.9999996423721313,1.2104315771921392e-07,0.0,0.058,0.942,17.0,22.37,0.0,0.7631578947368421,38,0
ORI_3Q16.pdf,ORI,2016,3Q,"While rate increases are moderating on the workers' compensation line of coverage, we continue to
obtain strong rate increases on the auto liability line of coverage to offset the severity trends that we've
observed for the last several quarters.",rate increases,Financial,0.9999991655349731,4.762030130223138e-07,3.5392724839766743e-07,0.078,0.043,0.879,14.97,22.78,0.0,0.7692307692307693,39,1
ORI_3Q16.pdf,ORI,2016,3Q,"So we continue to obtain rate increases to offset the higher cost we see,
and we will experience the favorable compounding effect of these rate increases as the premiums earn in.
",rate increases,Financial,0.9999998807907104,2.1122520621474905e-08,1.450778057687785e-07,0.094,0.0,0.906,40.01,20.14,0.0,0.7741935483870968,31,0
ORI_3Q16.pdf,ORI,2016,3Q,"And where we do provide limits greater than $1 million, we
have a significant amount of quality external reinsurance in place.
",reinsurance,Financial,4.2165309423580766e-05,0.0009216665057465434,0.9990361928939819,0.193,0.0,0.807,50.16,16.02,0.0,0.9523809523809523,21,1
ORI_3Q16.pdf,ORI,2016,3Q,"And we are responding to that, both in terms of what we think are better underwriting controls,
being faster on our feet in terms of setting the right case reserves on cases as well as getting some pretty
significant rate increases.",rate increases,Financial,1.0,6.771371907632329e-09,5.9302095678503974e-08,0.213,0.0,0.787,46.78,20.3,0.0,0.8292682926829268,41,0
ORI_3Q16.pdf,ORI,2016,3Q,"But looking at
the loss ratios, it looked like there may have been some potential adverse development in the commercial
auto, offset by favorable elsewhere.",loss ratios,Financial,0.00040490986430086195,0.8645594120025635,0.1350356489419937,0.214,0.179,0.607,46.1,16.4,0.0,0.96,25,0
ORI_3Q16.pdf,ORI,2016,3Q,"And for our business, as I mentioned in my opening comments, we have seen our
ability to get rate increases in comp moderate and that's primarily because you have the NCCI and the
state rating bureaus which, of course, we, along with most in the industry, base our base rates on.",rate increases,Financial,0.9998133778572083,3.7334484659368172e-06,0.00018293611356057227,0.045,0.0,0.955,36.63,24.32,0.0,0.8235294117647058,51,0
