file_name,Ticker,Year,Quarter,sentence,keyword,category,finbert_positive,finbert_negative,finbert_neutral,vader_positive,vader_negative,vader_neutral,flesch_reading_ease,gunning_fog_index,smog_index,lexical_density,word_count,named_entity_count
ACGL_1Q08.pdf,ACGL,2008,1Q,"But before I turn it over to him, let me
comment on our two businesses, insurance and reinsurance and also some comments on general market
conditions.
",reinsurance,Financial,5.419518629423692e-07,9.429606143385172e-05,0.9999051094055176,0.0,0.0,1.0,45.09,16.55,0.0,0.9230769230769231,26,1
ACGL_1Q08.pdf,ACGL,2008,1Q,"Now let's turn to our businesses, our reinsurance group net premiums declined by 7.9% in the aggregate,
due predominantly to market conditions.",reinsurance,Financial,3.220718838292669e-07,0.9999990463256836,6.198236519594502e-07,0.0,0.0,1.0,51.85,15.31,0.0,0.9090909090909091,22,1
ACGL_1Q08.pdf,ACGL,2008,1Q,"Our casualty lines, which includes professional liability and D&O, in our reinsurance sector were down
27%, and our marine and aviation lines were down 49%.",reinsurance,Financial,3.7047102523501962e-06,0.9999872446060181,8.999541023513302e-06,0.0,0.184,0.816,37.64,18.0,0.0,0.8,25,3
ACGL_1Q08.pdf,ACGL,2008,1Q,"However, positive rate increases were achieved during the last month of the quarter.",rate increases,Financial,0.9997588992118835,0.00019811108359135687,4.305920811020769e-05,0.231,0.0,0.769,58.28,11.35,0.0,0.9230769230769231,13,1
ACGL_1Q08.pdf,ACGL,2008,1Q,"The
override in estimated profit commission recorded on the treaty with Flatiron are reflected as a reduction of
the acquisition expenses of the reinsurance segment, which improved the expense ratio of that segment
by 330 basis points in the 2008 quarter, while the impact on their expense ratio in the comparable 2007
period was 280 basis points.
",reinsurance,Financial,0.9999858140945435,3.0243279525166145e-07,1.3885882253816817e-05,0.1,0.0,0.9,13.62,29.12,0.0,0.7543859649122807,57,5
ACGL_1Q08.pdf,ACGL,2008,1Q,"These outstanding underwriting results were due in part to the continuation of excellent
underwriting results in the property and marine business of the reinsurance segment, as well as to
favorable development of prior year’s reserves.",reinsurance,Financial,1.0,2.5991703012095968e-08,1.882854316903604e-09,0.294,0.0,0.706,10.57,23.14,0.0,0.7428571428571429,35,1
ACGL_1Q08.pdf,ACGL,2008,1Q,"The increase in the loss ratio
primarily was attributable to an increase in catastrophe and large individual risk losses in short-tail lines,
as well as to an increase in our loss fixed for intermediate and long-tail business over the past 12 months.
",catastrophe,Financial,0.6826944351196289,0.09933815896511078,0.21796734631061554,0.161,0.247,0.591,28.85,21.56,0.0,0.7380952380952381,42,1
ACGL_1Q08.pdf,ACGL,2008,1Q,"These effects were partially offset by the shift in the overall mix of business towards short-tail business,
which generally has lower loss ratios relative to longer tail lines and also by an increase in the amount of
favorable development.
",loss ratios,Financial,0.9335558414459229,0.010734139941632748,0.0557100884616375,0.12,0.1,0.78,31.89,20.73,0.0,0.8717948717948718,39,0
ACGL_1Q08.pdf,ACGL,2008,1Q,"We think that the cat exposed property reinsurance particularly in the US exposed areas is still very
attractive from a risk-adjusted return standpoint.",reinsurance,Financial,0.9999998807907104,7.397232337780224e-08,4.5216214772381136e-08,0.129,0.105,0.766,39.67,17.9,0.0,0.9130434782608695,23,1
ACGL_1Q08.pdf,ACGL,2008,1Q,"And then final, there was a big frequency of large loss events that I think hit the reinsurance
sector globally.",reinsurance,Financial,7.750135409878567e-06,0.9965583682060242,0.0034338696859776974,0.0,0.119,0.881,68.1,14.0,0.0,1.0,20,0
