file_name,Ticker,Year,Quarter,sentence,keyword,category,finbert_positive,finbert_negative,finbert_neutral,vader_positive,vader_negative,vader_neutral,flesch_reading_ease,gunning_fog_index,smog_index,lexical_density,word_count,named_entity_count
TRV_1Q13.pdf,TRV,2013,1Q,"All Rights reserved.combined ratio was an improvement of almost 4 points from the prior year, as earned rate increases
outpaced expected loss trends in each segment.
",rate increases,Financial,0.9999998807907104,1.4027149575213116e-07,3.531767589493029e-08,0.106,0.081,0.813,66.74,9.82,0.0,1.0,26,2
TRV_1Q13.pdf,TRV,2013,1Q,"While the
underlying combined ratio, which excludes the impact of cats and prior year development, improved by
more than 4 points.
As always, there's some non-run rate items in the quarter, but 3 points of the improvement was driven by
earned rate increases that exceeded loss-cost trends.
",rate increases,Financial,0.9999998807907104,4.4889588934893254e-08,7.249121836139238e-08,0.123,0.0,0.877,56.08,13.66,0.0,0.8723404255319149,47,4
TRV_1Q13.pdf,TRV,2013,1Q,"The renewal premium change was driven by pure rate increases of 8%
and exposure of over 2%.",rate increases,Financial,0.9951072931289673,1.428175096407358e-06,0.004891304299235344,0.0,0.0,1.0,62.68,16.21,0.0,0.9411764705882353,17,2
TRV_1Q13.pdf,TRV,2013,1Q,"Rate increases ranged from 6% to 10% across all lines and were
once again led by Workers' Compensation and Commercial Auto.
",rate increases,Financial,0.9918084740638733,1.70342093497311e-06,0.008189848624169827,0.0,0.0,1.0,67.08,14.11,0.0,0.9523809523809523,21,2
TRV_1Q13.pdf,TRV,2013,1Q,"The data is segmented by the individual account's long-term loss ratio, with the bars on the left
representing our best-performing business, accounts with long-term loss ratio of less than 60%; and the
bars on the right representing our worst performing businesses, that is accounts with long-term loss ratios
exceeding 90%.",loss ratios,Financial,0.9808593392372131,0.0022576439660042524,0.01688302308320999,0.0,0.193,0.807,20.73,24.8,0.0,0.68,50,2
TRV_1Q13.pdf,TRV,2013,1Q,"This marks the ninth consecutive quarter of improving underlying loss ratios for the
segment.
",loss ratios,Financial,1.0,1.314765718518629e-08,1.0993300714190468e-09,0.164,0.135,0.702,40.35,14.17,0.0,0.9285714285714286,14,1
TRV_1Q13.pdf,TRV,2013,1Q,"Net written premiums increased by 7% in the quarter, driven primarily by lower reinsurance cost across
the segment.",reinsurance,Financial,0.9999998807907104,1.825642925723514e-08,1.7261983487060206e-07,0.103,0.108,0.788,44.75,13.87,0.0,0.8888888888888888,18,2
TRV_1Q13.pdf,TRV,2013,1Q,"In Personal Insurance, operating income was up significantly versus the first quarter of 2012, due to
higher underlying underwriting margins, lower levels of catastrophe losses and higher net favorable
prior year reserve development.",catastrophe,Financial,1.0,9.979990167607866e-09,8.74560779351441e-09,0.075,0.225,0.7,-4.33,24.11,0.0,0.9393939393939394,33,3
TRV_1Q13.pdf,TRV,2013,1Q,"What these results demonstrate is that we've been successful in
achieving rate increases on the renewal book, but our pricing actions have meaningfully impacted our new
business, and we are watching this trend carefully.
",rate increases,Financial,0.9999995231628418,4.7464348540415813e-07,2.0084938157083343e-08,0.115,0.0,0.885,36.97,20.66,0.0,0.9705882352941176,34,0
TRV_1Q13.pdf,TRV,2013,1Q,"The underlying combined ratio for the quarter of 81.1% improved more than 4 points over the prior year
quarter, benefiting from a lower level of non-cat weather and fire losses, along with earned rate increases
that exceeded loss-cost trend.",rate increases,Financial,1.0,2.349359817799268e-08,2.1467956301535196e-09,0.071,0.168,0.76,51.68,11.9,0.0,0.9487179487179487,39,4
