file_name,Ticker,Year,Quarter,sentence,keyword,category,finbert_positive,finbert_negative,finbert_neutral,vader_positive,vader_negative,vader_neutral,flesch_reading_ease,gunning_fog_index,smog_index,lexical_density,word_count,named_entity_count
SIGI_4Q14.pdf,SIGI,2014,4Q,"We ended the
year at a 92.5% statutory combined ratio, excluding catastrophe losses, in line with our 92% expectation.
",catastrophe,Financial,1.1784267371695023e-05,1.0935250429611187e-05,0.9999772310256958,0.0,0.307,0.693,53.37,12.22,0.0,1.0,19,3
SIGI_4Q14.pdf,SIGI,2014,4Q,"Catastrophe losses added 3.2 points to the combined ratio compared to our original budget of 4 points.
",catastrophe,Financial,0.0008608108619228005,0.12171261012554169,0.8774265050888062,0.103,0.317,0.58,71.31,8.11,0.0,0.9411764705882353,17,2
SIGI_4Q14.pdf,SIGI,2014,4Q,"There were a few items in the quarter that impacted results in both directions as follows: catastrophe
losses in the quarter were actually negative as they included an unexpected $8 million reinsurance
recoverable from over 10 years ago, which resulted in a net benefit from catastrophes.",catastrophe,Financial,0.00031158383353613317,0.9996871948242188,1.2439039664968732e-06,0.056,0.201,0.743,16.33,28.83,0.0,0.8043478260869565,46,4
SIGI_4Q14.pdf,SIGI,2014,4Q,"When compared
with the fourth quarter of 2013, catastrophes were favorable by $0.24 per diluted share.",catastrophe,Financial,0.9998027682304382,2.295310696354136e-05,0.0001742624444887042,0.275,0.0,0.725,71.82,10.7,0.0,1.0,16,2
SIGI_4Q14.pdf,SIGI,2014,4Q,"The fourth quarter statutory combined ratio was 93.2% compared to 99.6% a year ago, and our
underlying combined ratio, excluding catastrophes and prior year casualty development, improved by 1.5 SELECTIVE INSURANCE GROUP, INC. FQ4 2014 EARNINGS CALL  JAN 30, 2015
WWW.SPCAPITALIQ.COM 4
Copyright © 2017 S&P Global Market Intelligence, a division of",catastrophe,Financial,0.999976396560669,2.2339590088904515e-07,2.3413409508066252e-05,0.114,0.062,0.824,45.93,12.03,10.9,0.9230769230769231,52,11
SIGI_4Q14.pdf,SIGI,2014,4Q,"The catastrophe loss benefit in the quarter was 1.5 points due to the aforementioned
reinsurance recoverable compared to 3.2 points of losses in the prior year period.",catastrophe,Financial,0.1859159618616104,0.0042534926906228065,0.8098304867744446,0.085,0.266,0.65,62.34,12.49,11.2,0.8148148148148148,27,4
SIGI_4Q14.pdf,SIGI,2014,4Q,"The statutory combined ratio of 78.2% included
a catastrophe benefit of 4.6 points compared to the fourth quarter of 2013 when the statutory combined
ratio was 94.9%, including 3.6 points of catastrophe losses.",catastrophe,Financial,0.07898946106433868,0.0034175252076238394,0.9175930619239807,0.071,0.271,0.659,64.78,8.7,9.9,0.7272727272727273,33,5
SIGI_4Q14.pdf,SIGI,2014,4Q,"Homeowners had an exceptional quarter with
a statutory combined ratio of 55.3%, including 9.2 points of catastrophe benefit and strong renewal pure
pricing of 9.4%.",catastrophe,Financial,1.0,2.8761948378530633e-09,2.7559197146587167e-09,0.199,0.139,0.662,46.13,14.52,11.9,0.92,25,4
SIGI_4Q14.pdf,SIGI,2014,4Q,"We expect personal auto to continue its improvement through a combination of rate increases and
aging of the book.
",rate increases,Financial,1.0,9.449135696115718e-09,8.481871205390235e-09,0.15,0.0,0.85,43.73,18.13,0.0,0.9473684210526315,19,0
SIGI_4Q14.pdf,SIGI,2014,4Q,"Excess and Surplus Lines' net premiums written grew 28% in the quarter to $45 million with a statutory
combined ratio of 96.6%, including 1.1 points of catastrophe losses.",catastrophe,Financial,0.9999998807907104,7.11159309219056e-09,6.183012146721012e-08,0.0,0.221,0.779,62.04,9.43,9.7,0.9642857142857143,28,6
