file_name,Ticker,Year,Quarter,sentence,keyword,category,finbert_positive,finbert_negative,finbert_neutral,vader_positive,vader_negative,vader_neutral,flesch_reading_ease,gunning_fog_index,smog_index,lexical_density,word_count,named_entity_count
RLI_2Q15.pdf,RLI,2015,2Q,"You'll recall that for several quarters now, we have discussed our exit from the crop
reinsurance business.",reinsurance,Financial,2.249040562674054e-06,0.006850152742117643,0.9931475520133972,0.0,0.0,1.0,62.68,9.15,0.0,1.0,17,1
RLI_2Q15.pdf,RLI,2015,2Q,"I'm going to talk a little bit about the reinsurance
placements for the quarter and the general pricing environment.",reinsurance,Financial,7.804460437910166e-07,0.00028139891219325364,0.9997177720069885,0.0,0.0,1.0,52.19,11.81,0.0,0.8947368421052632,19,1
RLI_2Q15.pdf,RLI,2015,2Q,"Our reinsurance placements, our
observation for 7/1 is the market was still soft.",reinsurance,Financial,9.227829878000193e-07,0.9999841451644897,1.4988799193815794e-05,0.0,0.0,1.0,66.74,11.35,0.0,1.0,13,1
RLI_2Q15.pdf,RLI,2015,2Q,"We feel we're getting more for our reinsurance dollar than
ever before: higher expected ceded loss ratios, broader coverage and better security and more diversified
panel.",loss ratios,Financial,1.0,1.2798628823418312e-09,6.655084483497831e-09,0.173,0.075,0.752,28.17,18.09,0.0,0.9230769230769231,26,0
RLI_2Q15.pdf,RLI,2015,2Q,"I believe this is a testament to our great underwriting track record, our aligned interest in a pretty
soft reinsurance market.
",reinsurance,Financial,1.0,4.601655057001608e-09,1.2466383481068988e-09,0.407,0.0,0.593,50.16,16.02,0.0,0.9047619047619048,21,0
RLI_2Q15.pdf,RLI,2015,2Q,"Wind down a little more, earthquake
down a little less.",earthquake,Climate,0.0006473671528510749,0.7259024381637573,0.27345019578933716,0.0,0.0,1.0,86.71,4.0,0.0,0.7,10,0
RLI_2Q15.pdf,RLI,2015,2Q,"One of them, on the reinsurance side, we've seen the retention ratio move up, and
I believe a lot of that has to do with -- that your reinsurance costs have gone down.",reinsurance,Financial,0.030262723565101624,0.7446557283401489,0.22508156299591064,0.0,0.0,1.0,64.38,15.3,0.0,0.8787878787878788,33,1
RLI_2Q15.pdf,RLI,2015,2Q,"Yes, in the past, I'll
say back in 2013, we did restructure our reinsurance.",reinsurance,Financial,4.863342837779783e-05,0.000608632864896208,0.9993427395820618,0.172,0.0,0.828,82.65,11.31,0.0,0.9285714285714286,14,1
RLI_2Q15.pdf,RLI,2015,2Q,"I believe in the past, you've
talked about earthquake as a line at least you've been shrinking.",earthquake,Climate,0.0004815154825337231,0.07280537486076355,0.9267131090164185,0.0,0.0,1.0,79.6,6.8,0.0,0.9411764705882353,17,0
RLI_2Q15.pdf,RLI,2015,2Q,"Are
you -- is it still too competitive that you're continuing to shrink your earthquake exposure?",earthquake,Climate,0.00039217068115249276,0.9516353011131287,0.047972552478313446,0.102,0.0,0.898,56.25,14.0,0.0,1.0,16,0
