file_name,Ticker,Year,Quarter,sentence,keyword,category,finbert_positive,finbert_negative,finbert_neutral,vader_positive,vader_negative,vader_neutral,flesch_reading_ease,gunning_fog_index,smog_index,lexical_density,word_count,named_entity_count
AFL_4Q23.pdf,AFL,2023,4Q,"We're the best in the company's history
despite the weakening yen and the impact of the reinsurance retrocession late in the fourth quarter.
",reinsurance,Financial,0.9999998807907104,7.686932690376125e-08,1.7808773122851562e-08,0.227,0.0,0.773,48.13,16.16,0.0,0.7391304347826086,23,1
AFL_4Q23.pdf,AFL,2023,4Q,"For the year, total
adjusted revenues declined 3.6% to nearly JPY 1.5 trillion, largely reflecting the impacts of reinsurance
and paid-up policies.",reinsurance,Financial,7.509206056965922e-07,0.9999990463256836,2.5894902933032427e-07,0.0,0.0,1.0,64.07,8.37,8.8,0.9545454545454546,22,3
AFL_4Q23.pdf,AFL,2023,4Q,"In addition, our annual results included remeasurement gains of $0.51 per share, a $0.20 per share
noneconomic loss in the fourth quarter under U.S. GAAP related to the innovation of a reinsurance treaty
with a third party seeded back to the company, and a $0.04 per share write-off of certain capitalized
software development costs in the third quarter.
",reinsurance,Financial,0.0012006980832666159,0.23634901642799377,0.7624503374099731,0.253,0.036,0.711,59.7,11.54,11.6,0.7586206896551724,58,8
AFL_4Q23.pdf,AFL,2023,4Q,"Our expense ratio in Japan was 19.8%, down 50 basis points year-over-year, driven primarily by good
expense control and to some extent, by expense allowance from reinsurance transactions.
",reinsurance,Financial,0.9996182918548584,0.0003475369594525546,3.4256652725161985e-05,0.097,0.0,0.903,57.27,9.89,0.0,0.8928571428571429,28,4
AFL_4Q23.pdf,AFL,2023,4Q,"Net earned premiums
declined 5.9% to JPY 1.1 trillion, reflecting the impact of reinsurance transactions, paid up policies and
deferred profit liability.
",reinsurance,Financial,6.602503708563745e-05,0.9999268054962158,7.188713880168507e-06,0.117,0.073,0.81,47.15,12.01,10.5,1.0,22,2
AFL_4Q23.pdf,AFL,2023,4Q,"When taking into consideration,
the impact of reinsurance, paid-up policies and the deferred profit liability reclassification.
",reinsurance,Financial,0.0001452969154343009,0.00023831543512642384,0.9996163845062256,0.155,0.096,0.749,-3.99,16.4,0.0,0.9375,16,0
AFL_4Q23.pdf,AFL,2023,4Q,"This was partially offset by transfer of
assets due to reinsurance.",reinsurance,Financial,5.1089788030367345e-05,7.695333624724299e-05,0.9998718500137329,0.145,0.0,0.855,60.31,11.67,0.0,1.0,11,0
AFL_4Q23.pdf,AFL,2023,4Q,"In our Corporate segment, we recorded a pretax loss of $425 million, compared to a loss of $218 million
a year ago, primarily due to higher investment tax credits and the impact of the innovation of our
reinsurance treaty with a third party.
",reinsurance,Financial,6.408480840036646e-05,0.9998005032539368,0.00013545215188059956,0.168,0.099,0.733,36.29,21.85,0.0,0.7674418604651163,43,4
AFL_4Q23.pdf,AFL,2023,4Q,"The impact from the reinsurance innovation was a onetime negative of
$151 million.
",reinsurance,Financial,1.6703135770512745e-05,0.9992507100105286,0.0007325693150050938,0.16,0.227,0.613,41.36,14.43,0.0,1.0,13,1
AFL_4Q23.pdf,AFL,2023,4Q,"On top of that, we know that we have opportunities that we can overtime unlock more capital through
utilizing our reinsurance platform, and we intend to do so.",reinsurance,Financial,0.9999704360961914,3.161416941566131e-07,2.9196504328865558e-05,0.145,0.0,0.855,51.52,15.49,0.0,0.8571428571428571,28,0
