file_name,Ticker,Year,Quarter,sentence,keyword,category,finbert_positive,finbert_negative,finbert_neutral,vader_positive,vader_negative,vader_neutral,flesch_reading_ease,gunning_fog_index,smog_index,lexical_density,word_count,named_entity_count
ALL_1Q16.pdf,ALL,2016,1Q,"And the
homeowners business continued to generate margins that enable us to handle large catastrophe losses
like we saw in March and still generated good return for shareholders.
",catastrophe,Financial,1.0,2.0027030700475734e-08,3.2865226096134847e-09,0.148,0.195,0.658,34.6,19.77,0.0,0.9642857142857143,28,1
ALL_1Q16.pdf,ALL,2016,1Q,"We also have about 1,200
specially trained catastrophe adjusters on the ground in Texas with the expertise, technology and
relationships that enable our customers to rebuild after these storms.
",catastrophe,Financial,0.9997149109840393,3.2792780757517903e-07,0.0002847134892363101,0.0,0.136,0.864,42.04,18.5,0.0,0.9655172413793104,29,2
ALL_1Q16.pdf,ALL,2016,1Q,"The largest driver of the variance from last year's first quarter was catastrophe losses, which increased
from -- by $533 million to $827 million.",catastrophe,Financial,0.0003661376831587404,0.9991956353187561,0.000438203162048012,0.07,0.235,0.695,65.05,10.94,0.0,0.9583333333333334,24,2
ALL_1Q16.pdf,ALL,2016,1Q,"Allstate brand homeowners insurance had a recorded combined ratio of 93.4 for the quarter, despite the
significant catastrophe losses.",catastrophe,Financial,0.19808557629585266,0.7421509623527527,0.05976343899965286,0.154,0.188,0.658,44.91,12.22,0.0,0.9473684210526315,19,2
ALL_1Q16.pdf,ALL,2016,1Q,"Auto written premium growth was 4.7% for the quarter, driven by the positive average
premium growth of 4.8%, and as said, the impact of the rate increases continues to flow into results.
",rate increases,Financial,1.0,3.362086609115522e-09,1.1295897550667178e-08,0.233,0.0,0.767,60.61,10.53,11.2,0.8125,32,3
ALL_1Q16.pdf,ALL,2016,1Q,"This was 4.7 points higher than the first quarter of 2015's result of 93.7 but included
6.7 more points in catastrophe losses.",catastrophe,Financial,0.9998928308486938,4.362601885077311e-06,0.00010273118823533878,0.0,0.334,0.666,82.81,5.84,7.2,0.9090909090909091,22,4
ALL_1Q16.pdf,ALL,2016,1Q,"On the bottom left, you can
see the significant impact catastrophes had in the first quarter of 2016, given the gap between the blue
column and the red line.",catastrophe,Financial,8.996366887004115e-06,0.0008957944810390472,0.9990952014923096,0.06,0.0,0.94,58.96,14.36,0.0,0.8275862068965517,29,1
ALL_1Q16.pdf,ALL,2016,1Q,"On an underlying basis, continued favorable noncatastrophe frequency and
severity and lower expenses resulted in a 59.4 underlying combined ratio in the quarter, which was 5.1
points lower than the prior year quarter.",catastrophe,Financial,0.13407419621944427,0.8655512928962708,0.0003745405119843781,0.085,0.121,0.795,34.93,14.1,13.0,0.8484848484848485,33,4
ALL_1Q16.pdf,ALL,2016,1Q,"All Rights reserved.quarter of 2016 was adversely affected by catastrophe losses that were 7 points higher than the prior year
quarter.",catastrophe,Financial,0.0001556786592118442,0.9998377561569214,6.558305358339567e-06,0.0,0.396,0.604,60.82,9.91,0.0,1.0,21,3
ALL_1Q16.pdf,ALL,2016,1Q,"It looks like in first Quarter, we may have given up some of that advantage due to responding to high
catastrophe load and increased frequency, but our goal is to get back to our competitive position there
and lead the industry.",catastrophe,Financial,0.6237453818321228,0.3611460328102112,0.015108571387827396,0.15,0.059,0.79,46.78,23.23,0.0,0.8780487804878049,41,1
ALL_1Q16.pdf,ALL,2016,1Q,"And so we think this is the right amount of money,
keeps the company really strong, and we have plenty of capacity to either grow our business; B, handle
any kind of large catastrophes that might come our way, or, C, if we find something that's attractive to us;
externally we would want to add to the portfolio, we can do that.",catastrophe,Financial,0.9999998807907104,3.427183159487868e-08,1.0580010467720058e-07,0.117,0.0,0.883,25.47,28.03,0.0,0.8064516129032258,62,0
ALL_1Q16.pdf,ALL,2016,1Q,"We have to figure out what is normal volatility and normal catastrophe
activity and when we are at a new norm.",catastrophe,Financial,4.1111132986770826e-07,0.0006029711221344769,0.9993966817855835,0.0,0.188,0.812,58.62,14.11,0.0,0.9047619047619048,21,0
ALL_1Q16.pdf,ALL,2016,1Q,"Things change and who knows what's going
to happen in fourth quarter in terms of weather, in terms of catastrophes.",catastrophe,Financial,3.0490849894704297e-05,0.0010506415273994207,0.998918890953064,0.0,0.0,1.0,76.56,10.0,0.0,0.8,20,1
ALL_1Q16.pdf,ALL,2016,1Q,"What I would say is that severe losses like hail, straight-line winds or tornadoes do come through the
pricing models faster then severe losses that are caused by hurricanes or earthquakes because of the
longer-term nature of the actuarial science on that.
",hurricane,Climate,9.04748885659501e-05,0.791821300983429,0.2080882340669632,0.077,0.215,0.709,37.31,19.66,0.0,0.8333333333333334,42,0
ALL_1Q16.pdf,ALL,2016,1Q,"And so the headwind there would be that the future, maybe loss ratios, would sort of
bounce back.",loss ratios,Financial,2.7414822397986427e-05,0.9997313618659973,0.00024117120483424515,0.0,0.119,0.881,87.05,7.2,0.0,0.8888888888888888,18,0
ALL_1Q16.pdf,ALL,2016,1Q,"I don't remember how many -- 4 or maybe
5, 6 years ago, we said we felt that the business needed to, with catastrophes over time, run in the
low 80s.",catastrophe,Financial,0.0009444999159313738,0.18689413368701935,0.812161386013031,0.0,0.072,0.928,74.87,13.33,0.0,0.9354838709677419,31,4
ALL_1Q16.pdf,ALL,2016,1Q,"And then when I think about scenarios like we have with the Texas floods -- I'm sure if it's
disclosable we'll hearing about in a couple of weeks.",flood,Climate,4.1155553276439605e-07,0.0006158973556011915,0.9993836879730225,0.167,0.0,0.833,77.91,13.76,0.0,0.9642857142857143,28,2
ALL_1Q16.pdf,ALL,2016,1Q,"But in that type of scenario, is there a homeowners
risk of loss there during a flood?",flood,Climate,9.985770157072693e-05,0.400358647108078,0.5995415449142456,0.0,0.301,0.699,88.06,9.15,0.0,0.8235294117647058,17,0
ALL_1Q16.pdf,ALL,2016,1Q,"Well, I mean, obviously there is risk of loss because homeowners will lose stuff when the house floods.
",flood,Climate,3.517589277635125e-07,0.999991774559021,7.889252628956456e-06,0.095,0.32,0.586,78.59,11.64,0.0,1.0,18,0
ALL_1Q16.pdf,ALL,2016,1Q,The government covers flood insurance.,flood,Climate,8.241897012339905e-05,0.001241177087649703,0.9986763596534729,0.0,0.0,1.0,32.56,10.0,0.0,1.0,5,0
ALL_1Q16.pdf,ALL,2016,1Q,"Cars
get flooded out, things like that, sure, but we factor all of that into our pricing.",flood,Climate,1.578600495122373e-05,0.0006266714190132916,0.9993575215339661,0.185,0.0,0.815,88.06,6.8,0.0,1.0,17,0
ALL_1Q16.pdf,ALL,2016,1Q,"So the Texas floods largely
would not be one of the big elements we view responsible for.
",flood,Climate,7.087113772286102e-05,0.4191840887069702,0.5807450413703918,0.126,0.0,0.874,71.14,11.51,0.0,0.9411764705882353,17,1
ALL_1Q17.pdf,ALL,2017,1Q,"Homeowners insurance generated an underwriting profit despite significant catastrophe
losses.",catastrophe,Financial,0.9999738931655884,2.5709581677801907e-05,3.460714310676849e-07,0.533,0.098,0.369,-40.2,28.0,0.0,1.0,10,0
ALL_1Q17.pdf,ALL,2017,1Q,"When we exclude
catastrophes and prior reserve reestimates and, of course, is our underlying combined ratio for the
first quarter, that was 84.8, 2.4 points below the prior year.",catastrophe,Financial,0.00013939982454758137,0.9880574941635132,0.011803179048001766,0.0,0.064,0.936,65.22,9.94,0.0,0.9310344827586207,29,4
ALL_1Q17.pdf,ALL,2017,1Q,"Starting in the upper left
graph, the recorded combined ratio for the first quarter was 90.6, which was 8.4 points below the prior
year quarter and benefited from increased average earned premium, lower frequency, 1.8 points of
favorable prior year reserve reestimates and lower catastrophe losses.",catastrophe,Financial,0.9999887943267822,6.506972567876801e-06,4.627292582881637e-06,0.092,0.203,0.705,51.34,10.69,10.7,0.782608695652174,46,6
ALL_1Q17.pdf,ALL,2017,1Q,"Net written premium growth,
shown in blue on the top chart, reflects continued average premium increases, stabilizing retention and
improved new business trends, partially offset by a 2.9% decline in policies in force.",premium increases,Financial,1.0,1.4620598953740682e-08,2.9423823377783265e-08,0.205,0.0,0.795,46.27,15.08,0.0,0.9090909090909091,33,1
ALL_1Q17.pdf,ALL,2017,1Q,"In the first quarter, approved rate increases totaled 1.7% for the Allstate brand, of which 0.6 points
was driven by an improved rate in California.",rate increases,Financial,0.9999998807907104,3.42602457514829e-09,1.130154814177331e-07,0.204,0.0,0.796,79.97,6.52,7.8,0.92,25,5
ALL_1Q17.pdf,ALL,2017,1Q,"We anticipate the overall magnitude of rate increases to
moderate going forward as profitability trends improve.",rate increases,Financial,0.9999293088912964,8.415041520493105e-06,6.225118704605848e-05,0.263,0.0,0.737,21.4,18.9,0.0,1.0,16,0
ALL_1Q17.pdf,ALL,2017,1Q,"The homeowners recorded combined ratio was 93.7 in the first quarter, which generated $107
million in underwriting income despite elevated catastrophes late in the quarter.",catastrophe,Financial,0.4259619414806366,0.0053075929172337055,0.5687304735183716,0.0,0.0,1.0,41.87,13.0,0.0,0.88,25,4
ALL_1Q17.pdf,ALL,2017,1Q,"Encompass results for the first quarter were
impacted by elevated catastrophes in March and profit improvement actions that continue to be
implemented in states with inadequate returns.",catastrophe,Financial,6.447507416851295e-07,0.9999991655349731,1.5475772841000435e-07,0.181,0.083,0.736,18.69,22.65,0.0,0.9629629629629629,27,2
ALL_1Q17.pdf,ALL,2017,1Q,"The recorded combined ratio was 111.7 and included
23.7 points or $67 million of catastrophe losses in the first quarter.",catastrophe,Financial,5.327831968315877e-05,0.8382752537727356,0.161671444773674,0.0,0.283,0.717,73.13,6.68,7.8,1.0,20,4
ALL_1Q17.pdf,ALL,2017,1Q,"It was the worst catastrophe quarter for the U.S.
insurance industry at least 20 years.",catastrophe,Financial,1.7919604943017475e-05,0.9999788999557495,3.221638507966418e-06,0.0,0.395,0.605,72.32,11.0,0.0,0.9333333333333333,15,3
ALL_1Q17.pdf,ALL,2017,1Q,"Can you talk a little bit about
what the company's done, either from a policy term standpoint or broader risk management, that kept the
impact of those catastrophes on Allstate's results in check?
",catastrophe,Financial,0.00018730683950707316,0.008158297277987003,0.9916543960571289,0.0,0.065,0.935,46.44,18.05,0.0,0.9393939393939394,33,1
ALL_1Q18.pdf,ALL,2018,1Q,"Yesterday, following the close of the market, we issued our news release and investor supplement, along
with an update to our 2018 reinsurance program, filed our 10-Q for the first quarter and posted the results
presentation we will use this morning in conjunction with our prepared remarks.",reinsurance,Financial,4.39969062426826e-06,8.723846462999063e-07,0.9999947547912598,0.04,0.0,0.96,32.23,22.2,0.0,0.8085106382978723,47,5
ALL_1Q18.pdf,ALL,2018,1Q,"And we also benefited from an unexpected decline in auto accident
frequency, lower catastrophe losses and a reduction in federal taxes.
",catastrophe,Financial,1.0,1.4164906581015657e-08,2.0571553349668648e-09,0.0,0.437,0.563,16.32,19.83,0.0,0.9523809523809523,21,0
ALL_1Q18.pdf,ALL,2018,1Q,"Auto insurance underwriting income increased to all 3 underwritten brands, and
Allstate brand homeowners insurance continue to generate substantial income and benefited from lower
catastrophe losses.",catastrophe,Financial,1.0,6.8457697288693e-09,1.4018309846264287e-09,0.117,0.28,0.602,-5.68,24.25,0.0,0.8461538461538461,26,2
ALL_1Q18.pdf,ALL,2018,1Q,"The reported combined ratio of 88.0 was 4.9 points better than the first quarter of 2017 due to
lower catastrophe losses, increased premiums earned and lower auto accident frequency.",catastrophe,Financial,0.9999998807907104,6.691183784823806e-08,2.5021970273542138e-08,0.12,0.351,0.529,53.17,9.4,10.5,0.9310344827586207,29,3
ALL_1Q18.pdf,ALL,2018,1Q,"When catastrophes
and prior year reserve reestimates are excluded, the underlying combined ratio was 84.2 for the first
quarter of 2018.
",catastrophe,Financial,0.00022646432626061141,0.0002299996995134279,0.9995434880256653,0.0,0.107,0.893,52.36,11.82,0.0,0.9523809523809523,21,3
ALL_1Q18.pdf,ALL,2018,1Q,"The primary
drivers of profitability improvement were increased average earned premium, lower frequency and lower
catastrophe losses.",catastrophe,Financial,1.0,1.354386114371664e-08,2.7601176899594293e-09,0.251,0.401,0.348,3.46,23.27,0.0,0.9411764705882353,17,0
