file_name,Ticker,Year,Quarter,sentence,keyword,category,finbert_positive,finbert_negative,finbert_neutral,vader_positive,vader_negative,vader_neutral,flesch_reading_ease,gunning_fog_index,smog_index,lexical_density,word_count,named_entity_count
JRVR_3Q20.pdf,JRVR,2020,3Q,"This last quarter was the 15th quarter in a row, we've
reported significant rate increases.",rate increases,Financial,0.9999998807907104,3.055312802757726e-08,1.019031188320696e-07,0.122,0.0,0.878,56.25,14.0,0.0,0.9333333333333333,15,2
JRVR_3Q20.pdf,JRVR,2020,3Q,"In 8 of these 15 quarters, renewal rate increases on our E&S business have been
greater than 5%.",rate increases,Financial,0.8656922578811646,0.0004170396423432976,0.13389073312282562,0.135,0.0,0.865,78.59,11.64,0.0,1.0,18,4
JRVR_3Q20.pdf,JRVR,2020,3Q,"Our calendar year paid and reported loss ratios in Core E&S is 24% on a [ 0.5% ]
reported through 3 quarters.",loss ratios,Financial,5.68871200812282e-06,5.087202225695364e-05,0.9999433755874634,0.0,0.119,0.881,78.25,6.0,0.0,0.9545454545454546,22,4
JRVR_3Q20.pdf,JRVR,2020,3Q,"In this quarter, we were particularly glad that our focus on casualty business allowed us to avoid significant exposure to, or
losses from, the very difficult hurricane season work or from COVID-19 losses.",hurricane,Climate,0.9990901947021484,0.0007521018851548433,0.00015772008919157088,0.113,0.307,0.579,29.52,20.47,0.0,0.9696969696969697,33,2
JRVR_3Q20.pdf,JRVR,2020,3Q,"In our Reinsurance Division, we wrote $91 million in gross
written premiums through 9 months, which was a 21% reduction compared to last year.",reinsurance,Financial,1.0254487960992265e-06,0.9997485280036926,0.00025038383319042623,0.0,0.129,0.871,55.58,16.27,0.0,1.0,24,4
JRVR_3Q20.pdf,JRVR,2020,3Q,The reinsurance segment has reported 102.1% combined ratio for the quarter.,reinsurance,Financial,0.0001081788504961878,9.415297427040059e-06,0.9998823404312134,0.0,0.0,1.0,57.43,9.47,0.0,1.0,11,2
JRVR_3Q20.pdf,JRVR,2020,3Q,"Pricing in this segment is improving, and
our internal study show renewal rate increases, including changes in terms and conditions of 4.3%, 6.4%, and 8.7% in
2018, 2019 and year-to-date 2020, respectively.
",rate increases,Financial,1.0,3.739948795100645e-09,1.4266747783153733e-08,0.148,0.0,0.852,60.61,13.03,11.9,0.84375,32,6
JRVR_3Q20.pdf,JRVR,2020,3Q,"The expense ratio has also
benefited from the offset of sliding scale commissions in our casualty reinsurance portfolio this quarter.",reinsurance,Financial,0.9999985694885254,2.2035892754956876e-07,1.1366003036528127e-06,0.0,0.152,0.848,25.8,18.0,0.0,1.0,20,1
JRVR_3Q20.pdf,JRVR,2020,3Q,"Moving on, this quarter, we posted a loss ratio of 69.4% and accident year loss ratio of 66.6%, largely in line with the
balance of this year, despite powerful rate increases, low loss emergence and meaningfully reduced claims frequency.",rate increases,Financial,0.0074753486551344395,0.9872718453407288,0.005252805072814226,0.0,0.311,0.689,66.74,8.28,10.5,0.8205128205128205,39,5
JRVR_3Q20.pdf,JRVR,2020,3Q,"We had adverse development of about $6.2 million in our casualty reinsurance book, but $2.9 million of this was
offset by sliding scale commission adjustments, which come through the expense ratio.
",reinsurance,Financial,0.0001867968967417255,0.9993780851364136,0.00043514001299627125,0.0,0.12,0.88,61.02,10.57,10.5,0.9354838709677419,31,2
JRVR_3Q20.pdf,JRVR,2020,3Q,"But I know that rate increases can bounce around based on mix of
business in any given quarter.
",rate increases,Financial,1.0509496860322542e-05,0.0023605588357895613,0.9976289868354797,0.0,0.0,1.0,78.59,9.42,0.0,1.0,18,1
JRVR_3Q20.pdf,JRVR,2020,3Q,One of the things we do is don't expose ourselves to catastrophe losses.,catastrophe,Financial,0.00028838255093432963,0.8464625477790833,0.15324905514717102,0.078,0.383,0.539,75.2,8.28,0.0,1.0,13,1
JRVR_3Q20.pdf,JRVR,2020,3Q,"So I think we've been getting -- I don't -- I do not think we
are finished as an industry with the rate increases.",rate increases,Financial,0.0001826485968194902,0.03180726617574692,0.9680100679397583,0.0,0.0,1.0,74.53,12.44,0.0,0.8333333333333334,24,0
JRVR_3Q20.pdf,JRVR,2020,3Q,"So we're not -- we've already been exposed to that first $1 million, and that's not where the social inflation is really being
felt, and so I think these rate increases are helping.",rate increases,Financial,0.999996542930603,8.390259864654581e-08,3.3201549740624614e-06,0.066,0.039,0.896,55.92,15.3,0.0,0.9393939393939394,33,1
JRVR_3Q20.pdf,JRVR,2020,3Q,"I think there were some
one-offs in casualty reinsurance this quarter.",reinsurance,Financial,3.469278453849256e-05,0.2023252248764038,0.7976400256156921,0.0,0.274,0.726,60.31,11.67,0.0,1.0,11,2
JRVR_3Q21.pdf,JRVR,2021,3Q,"And secondly, by driving strong growth and attractive rate increases throughout our 2 very
strong insurance franchises, our E&S unit which has long been an industry leader and our Specialty Admitted unit, which
we emphasize our fronting capabilities and fee income generation.
",rate increases,Financial,1.0,1.6902763633197537e-09,4.873941805705329e-10,0.273,0.0,0.727,20.39,27.28,0.0,0.8333333333333334,42,4
